,adduct,lm_id
150,M+H,LMFA07010359
150,M+H,LMFA07010358
150,M+H,LMFA07010357
150,M+H,LMFA07010356
150,M+H,LMFA07010355
150,M+H,LMFA07010349
150,M+H,LMFA07010348
150,M+H,LMFA01020369
150,M+H,LMFA01030338
150,M+H,LMFA01030337
150,M+H,LMFA07040057
150,M+H,LMFA01030336
150,M+H,LMFA01030453
150,M+H,LMFA01030335
150,M+H,LMFA01030454
150,M+H,LMFA01020207
150,M+H,LMFA01030110
150,M+H,LMFA01030111
150,M+H,LMFA01030112
150,M+H,LMFA01030113
150,M+H,LMFA01030114
150,M+H,LMFA01030115
150,M+H,LMFA01030116
150,M+H,LMFA01030575
150,M+H,LMFA01030574
150,M+H,LMFA01030117
150,M+H,LMFA01030573
150,M+H,LMFA01030572
150,M+H,LMFA01030571
150,M+H,LMFA07010628
150,M+H,LMFA01030570
150,M+H,LMFA01030569
150,M+H,LMFA01030568
150,M+H,LMFA01030567
150,M+H,LMFA01030566
150,M+H,LMFA01030565
150,M+H,LMFA01030564
150,M+H,LMFA01030563
150,M+H,LMFA01020208
150,M+H,LMFA01030455
150,M+H,LMFA01030334
150,M+H,LMFA01020377
150,M+H,LMFA01030332
150,M+H,LMFA01030304
150,M+H,LMFA01030318
150,M+H,LMFA01030305
150,M+H,LMFA01030317
150,M+H,LMFA01030316
150,M+H,LMFA01030306
150,M+H,LMFA01030315
150,M+H,LMFA07040064
150,M+H,LMFA01030118
150,M+H,LMFA01030314
150,M+H,LMFA01030307
150,M+H,LMFA01030308
150,M+H,LMFA01030313
150,M+H,LMFA01030312
150,M+H,LMFA01030333
150,M+H,LMFA01030311
150,M+H,LMFA01030310
150,M+H,LMFA01030303
150,M+H,LMFA01030302
150,M+H,LMFA01030319
150,M+H,LMFA01030320
150,M+H,LMFA01030331
150,M+H,LMFA01030330
150,M+H,LMFA01030329
150,M+H,LMFA01030328
150,M+H,LMFA01030297
150,M+H,LMFA01030298
150,M+H,LMFA01030309
150,M+H,LMFA01030327
150,M+H,LMFA01030299
150,M+H,LMFA01030301
150,M+H,LMFA01030326
150,M+H,LMFA01030325
150,M+H,LMFA01030324
150,M+H,LMFA01030323
150,M+H,LMFA01030322
150,M+H,LMFA01030321
150,M+H,LMFA01030300
151,M+H,LMFA01140017
151,M+H,LMFA01030126
151,M+H,LMFA01030119
151,M+H,LMFA01030125
151,M+H,LMFA01030122
151,M+H,LMFA01030123
151,M+H,LMFA01140002
151,M+H,LMFA01030124
151,M+H,LMFA01030120
151,M+H,LMFA01030127
151,M+H,LMFA01030121
151,M+H,LMFA07010564
151,M+H,LMFA07010620
151,M+H,LMFA07010377
151,M+H,LMFA07010376
151,M+H,LMFA07010375
151,M+H,LMFA07010374
151,M+H,LMFA07010373
151,M+H,LMFA07010372
151,M+H,LMFA07010371
151,M+H,LMFA07010369
151,M+H,LMFA01030774
151,M+H,LMFA01030812
151,M+H,LMFA01030914
151,M+H,LMFA07010359
151,M+H,LMFA07010358
151,M+H,LMFA07010357
151,M+H,LMFA07010356
151,M+H,LMFA07010355
151,M+H,LMFA07010349
151,M+H,LMFA07010348
151,M+H,LMFA01020369
151,M+H,LMFA01030338
151,M+H,LMFA01030337
151,M+H,LMFA07040057
151,M+H,LMFA01030336
151,M+H,LMFA01030453
151,M+H,LMFA01030335
151,M+H,LMFA01030454
151,M+H,LMFA01020207
151,M+H,LMFA01030110
151,M+H,LMFA01030111
151,M+H,LMFA01030112
151,M+H,LMFA01030113
151,M+H,LMFA01030114
151,M+H,LMFA01030115
151,M+H,LMFA01030116
151,M+H,LMFA01030575
151,M+H,LMFA01030574
151,M+H,LMFA01030117
151,M+H,LMFA01030573
151,M+H,LMFA01030572
151,M+H,LMFA01030571
151,M+H,LMFA07010628
151,M+H,LMFA01030570
151,M+H,LMFA01030569
151,M+H,LMFA01030568
151,M+H,LMFA01030567
151,M+H,LMFA01030566
151,M+H,LMFA01030565
151,M+H,LMFA01030564
151,M+H,LMFA01030563
151,M+H,LMFA01020208
151,M+H,LMFA01030455
151,M+H,LMFA01030334
151,M+H,LMFA01020377
151,M+H,LMFA01030332
151,M+H,LMFA01030304
151,M+H,LMFA01030318
151,M+H,LMFA01030305
151,M+H,LMFA01030317
151,M+H,LMFA01030316
151,M+H,LMFA01030306
151,M+H,LMFA01030315
151,M+H,LMFA07040064
151,M+H,LMFA01030118
151,M+H,LMFA01030314
151,M+H,LMFA01030307
151,M+H,LMFA01030308
151,M+H,LMFA01030313
151,M+H,LMFA01030312
151,M+H,LMFA01030333
151,M+H,LMFA01030311
151,M+H,LMFA01030310
151,M+H,LMFA01030303
151,M+H,LMFA01030302
151,M+H,LMFA01030319
151,M+H,LMFA01030320
151,M+H,LMFA01030331
151,M+H,LMFA01030330
151,M+H,LMFA01030329
151,M+H,LMFA01030328
151,M+H,LMFA01030297
151,M+H,LMFA01030298
151,M+H,LMFA01030309
151,M+H,LMFA01030327
151,M+H,LMFA01030299
151,M+H,LMFA01030301
151,M+H,LMFA01030326
151,M+H,LMFA01030325
151,M+H,LMFA01030324
151,M+H,LMFA01030323
151,M+H,LMFA01030322
151,M+H,LMFA01030321
151,M+H,LMFA01030300
152,M+H,LMFA01140017
152,M+H,LMFA01030126
152,M+H,LMFA01030119
152,M+H,LMFA01030125
152,M+H,LMFA01030122
152,M+H,LMFA01030123
152,M+H,LMFA01140002
152,M+H,LMFA01030124
152,M+H,LMFA01030120
152,M+H,LMFA01030127
152,M+H,LMFA01030121
152,M+H,LMFA07010564
152,M+H,LMFA07010620
152,M+H,LMFA07010377
152,M+H,LMFA07010376
152,M+H,LMFA07010375
152,M+H,LMFA07010374
152,M+H,LMFA07010373
152,M+H,LMFA07010372
152,M+H,LMFA07010371
152,M+H,LMFA07010369
152,M+H,LMFA01030774
152,M+H,LMFA01030812
152,M+H,LMFA01030914
152,M+H,LMFA07010359
152,M+H,LMFA07010358
152,M+H,LMFA07010357
152,M+H,LMFA07010356
152,M+H,LMFA07010355
152,M+H,LMFA07010349
152,M+H,LMFA07010348
152,M+H,LMFA01020369
152,M+H,LMFA01030338
152,M+H,LMFA01030337
152,M+H,LMFA07040057
152,M+H,LMFA01030336
152,M+H,LMFA01030453
152,M+H,LMFA01030335
152,M+H,LMFA01030454
152,M+H,LMFA01020207
152,M+H,LMFA01030110
152,M+H,LMFA01030111
152,M+H,LMFA01030112
152,M+H,LMFA01030113
152,M+H,LMFA01030114
152,M+H,LMFA01030115
152,M+H,LMFA01030116
152,M+H,LMFA01030575
152,M+H,LMFA01030574
152,M+H,LMFA01030117
152,M+H,LMFA01030573
152,M+H,LMFA01030572
152,M+H,LMFA01030571
152,M+H,LMFA07010628
152,M+H,LMFA01030570
152,M+H,LMFA01030569
152,M+H,LMFA01030568
152,M+H,LMFA01030567
152,M+H,LMFA01030566
152,M+H,LMFA01030565
152,M+H,LMFA01030564
152,M+H,LMFA01030563
152,M+H,LMFA01020208
152,M+H,LMFA01030455
152,M+H,LMFA01030334
152,M+H,LMFA01020377
152,M+H,LMFA01030332
152,M+H,LMFA01030304
152,M+H,LMFA01030318
152,M+H,LMFA01030305
152,M+H,LMFA01030317
152,M+H,LMFA01030316
152,M+H,LMFA01030306
152,M+H,LMFA01030315
152,M+H,LMFA07040064
152,M+H,LMFA01030118
152,M+H,LMFA01030314
152,M+H,LMFA01030307
152,M+H,LMFA01030308
152,M+H,LMFA01030313
152,M+H,LMFA01030312
152,M+H,LMFA01030333
152,M+H,LMFA01030311
152,M+H,LMFA01030310
152,M+H,LMFA01030303
152,M+H,LMFA01030302
152,M+H,LMFA01030319
152,M+H,LMFA01030320
152,M+H,LMFA01030331
152,M+H,LMFA01030330
152,M+H,LMFA01030329
152,M+H,LMFA01030328
152,M+H,LMFA01030297
152,M+H,LMFA01030298
152,M+H,LMFA01030309
152,M+H,LMFA01030327
152,M+H,LMFA01030299
152,M+H,LMFA01030301
152,M+H,LMFA01030326
152,M+H,LMFA01030325
152,M+H,LMFA01030324
152,M+H,LMFA01030323
152,M+H,LMFA01030322
152,M+H,LMFA01030321
152,M+H,LMFA01030300
153,M+H,LMFA01140017
153,M+H,LMFA01030126
153,M+H,LMFA01030119
153,M+H,LMFA01030125
153,M+H,LMFA01030122
153,M+H,LMFA01030123
153,M+H,LMFA01140002
153,M+H,LMFA01030124
153,M+H,LMFA01030120
153,M+H,LMFA01030127
153,M+H,LMFA01030121
153,M+H,LMFA07010564
153,M+H,LMFA07010620
153,M+H,LMFA07010377
153,M+H,LMFA07010376
153,M+H,LMFA07010375
153,M+H,LMFA07010374
153,M+H,LMFA07010373
153,M+H,LMFA07010372
153,M+H,LMFA07010371
153,M+H,LMFA07010369
153,M+H,LMFA01030774
153,M+H,LMFA01030812
153,M+H,LMFA01030914
153,M+H,LMFA07010359
153,M+H,LMFA07010358
153,M+H,LMFA07010357
153,M+H,LMFA07010356
153,M+H,LMFA07010355
153,M+H,LMFA07010349
153,M+H,LMFA07010348
153,M+H,LMFA01020369
153,M+H,LMFA01030338
153,M+H,LMFA01030337
153,M+H,LMFA07040057
153,M+H,LMFA01030336
153,M+H,LMFA01030453
153,M+H,LMFA01030335
153,M+H,LMFA01030454
153,M+H,LMFA01020207
153,M+H,LMFA01030110
153,M+H,LMFA01030111
153,M+H,LMFA01030112
153,M+H,LMFA01030113
153,M+H,LMFA01030114
153,M+H,LMFA01030115
153,M+H,LMFA01030116
153,M+H,LMFA01030575
153,M+H,LMFA01030574
153,M+H,LMFA01030117
153,M+H,LMFA01030573
153,M+H,LMFA01030572
153,M+H,LMFA01030571
153,M+H,LMFA07010628
153,M+H,LMFA01030570
153,M+H,LMFA01030569
153,M+H,LMFA01030568
153,M+H,LMFA01030567
153,M+H,LMFA01030566
153,M+H,LMFA01030565
153,M+H,LMFA01030564
153,M+H,LMFA01030563
153,M+H,LMFA01020208
153,M+H,LMFA01030455
153,M+H,LMFA01030334
153,M+H,LMFA01020377
153,M+H,LMFA01030332
153,M+H,LMFA01030304
153,M+H,LMFA01030318
153,M+H,LMFA01030305
153,M+H,LMFA01030317
153,M+H,LMFA01030316
153,M+H,LMFA01030306
153,M+H,LMFA01030315
153,M+H,LMFA07040064
153,M+H,LMFA01030118
153,M+H,LMFA01030314
153,M+H,LMFA01030307
153,M+H,LMFA01030308
153,M+H,LMFA01030313
153,M+H,LMFA01030312
153,M+H,LMFA01030333
153,M+H,LMFA01030311
153,M+H,LMFA01030310
153,M+H,LMFA01030303
153,M+H,LMFA01030302
153,M+H,LMFA01030319
153,M+H,LMFA01030320
153,M+H,LMFA01030331
153,M+H,LMFA01030330
153,M+H,LMFA01030329
153,M+H,LMFA01030328
153,M+H,LMFA01030297
153,M+H,LMFA01030298
153,M+H,LMFA01030309
153,M+H,LMFA01030327
153,M+H,LMFA01030299
153,M+H,LMFA01030301
153,M+H,LMFA01030326
153,M+H,LMFA01030325
153,M+H,LMFA01030324
153,M+H,LMFA01030323
153,M+H,LMFA01030322
153,M+H,LMFA01030321
153,M+H,LMFA01030300
154,M+H,LMFA01140017
154,M+H,LMFA01030126
154,M+H,LMFA01030119
154,M+H,LMFA01030125
154,M+H,LMFA01030122
154,M+H,LMFA01030123
154,M+H,LMFA01140002
154,M+H,LMFA01030124
154,M+H,LMFA01030120
154,M+H,LMFA01030127
154,M+H,LMFA01030121
154,M+H,LMFA07010564
154,M+H,LMFA07010620
154,M+H,LMFA07010377
154,M+H,LMFA07010376
154,M+H,LMFA07010375
154,M+H,LMFA07010374
154,M+H,LMFA07010373
154,M+H,LMFA07010372
154,M+H,LMFA07010371
154,M+H,LMFA07010369
154,M+H,LMFA01030774
154,M+H,LMFA01030812
154,M+H,LMFA01030914
154,M+H,LMFA07010359
154,M+H,LMFA07010358
154,M+H,LMFA07010357
154,M+H,LMFA07010356
154,M+H,LMFA07010355
154,M+H,LMFA07010349
154,M+H,LMFA07010348
154,M+H,LMFA01020369
154,M+H,LMFA01030338
154,M+H,LMFA01030337
154,M+H,LMFA07040057
154,M+H,LMFA01030336
154,M+H,LMFA01030453
154,M+H,LMFA01030335
154,M+H,LMFA01030454
154,M+H,LMFA01020207
154,M+H,LMFA01030110
154,M+H,LMFA01030111
154,M+H,LMFA01030112
154,M+H,LMFA01030113
154,M+H,LMFA01030114
154,M+H,LMFA01030115
154,M+H,LMFA01030116
154,M+H,LMFA01030575
154,M+H,LMFA01030574
154,M+H,LMFA01030117
154,M+H,LMFA01030573
154,M+H,LMFA01030572
154,M+H,LMFA01030571
154,M+H,LMFA07010628
154,M+H,LMFA01030570
154,M+H,LMFA01030569
154,M+H,LMFA01030568
154,M+H,LMFA01030567
154,M+H,LMFA01030566
154,M+H,LMFA01030565
154,M+H,LMFA01030564
154,M+H,LMFA01030563
154,M+H,LMFA01020208
154,M+H,LMFA01030455
154,M+H,LMFA01030334
154,M+H,LMFA01020377
154,M+H,LMFA01030332
154,M+H,LMFA01030304
154,M+H,LMFA01030318
154,M+H,LMFA01030305
154,M+H,LMFA01030317
154,M+H,LMFA01030316
154,M+H,LMFA01030306
154,M+H,LMFA01030315
154,M+H,LMFA07040064
154,M+H,LMFA01030118
154,M+H,LMFA01030314
154,M+H,LMFA01030307
154,M+H,LMFA01030308
154,M+H,LMFA01030313
154,M+H,LMFA01030312
154,M+H,LMFA01030333
154,M+H,LMFA01030311
154,M+H,LMFA01030310
154,M+H,LMFA01030303
154,M+H,LMFA01030302
154,M+H,LMFA01030319
154,M+H,LMFA01030320
154,M+H,LMFA01030331
154,M+H,LMFA01030330
154,M+H,LMFA01030329
154,M+H,LMFA01030328
154,M+H,LMFA01030297
154,M+H,LMFA01030298
154,M+H,LMFA01030309
154,M+H,LMFA01030327
154,M+H,LMFA01030299
154,M+H,LMFA01030301
154,M+H,LMFA01030326
154,M+H,LMFA01030325
154,M+H,LMFA01030324
154,M+H,LMFA01030323
154,M+H,LMFA01030322
154,M+H,LMFA01030321
154,M+H,LMFA01030300
155,M+H,LMFA01140017
155,M+H,LMFA01030126
155,M+H,LMFA01030119
155,M+H,LMFA01030125
155,M+H,LMFA01030122
155,M+H,LMFA01030123
155,M+H,LMFA01140002
155,M+H,LMFA01030124
155,M+H,LMFA01030120
155,M+H,LMFA01030127
155,M+H,LMFA01030121
155,M+H,LMFA07010564
155,M+H,LMFA07010620
155,M+H,LMFA07010377
155,M+H,LMFA07010376
155,M+H,LMFA07010375
155,M+H,LMFA07010374
155,M+H,LMFA07010373
155,M+H,LMFA07010372
155,M+H,LMFA07010371
155,M+H,LMFA07010369
155,M+H,LMFA01030774
155,M+H,LMFA01030812
155,M+H,LMFA01030914
155,M+H,LMFA07010359
155,M+H,LMFA07010358
155,M+H,LMFA07010357
155,M+H,LMFA07010356
155,M+H,LMFA07010355
155,M+H,LMFA07010349
155,M+H,LMFA07010348
155,M+H,LMFA01020369
155,M+H,LMFA01030338
155,M+H,LMFA01030337
155,M+H,LMFA07040057
155,M+H,LMFA01030336
155,M+H,LMFA01030453
155,M+H,LMFA01030335
155,M+H,LMFA01030454
155,M+H,LMFA01020207
155,M+H,LMFA01030110
155,M+H,LMFA01030111
155,M+H,LMFA01030112
155,M+H,LMFA01030113
155,M+H,LMFA01030114
155,M+H,LMFA01030115
155,M+H,LMFA01030116
155,M+H,LMFA01030575
155,M+H,LMFA01030574
155,M+H,LMFA01030117
155,M+H,LMFA01030573
155,M+H,LMFA01030572
155,M+H,LMFA01030571
155,M+H,LMFA07010628
155,M+H,LMFA01030570
155,M+H,LMFA01030569
155,M+H,LMFA01030568
155,M+H,LMFA01030567
155,M+H,LMFA01030566
155,M+H,LMFA01030565
155,M+H,LMFA01030564
155,M+H,LMFA01030563
155,M+H,LMFA01020208
155,M+H,LMFA01030455
155,M+H,LMFA01030334
155,M+H,LMFA01020377
155,M+H,LMFA01030332
155,M+H,LMFA01030304
155,M+H,LMFA01030318
155,M+H,LMFA01030305
155,M+H,LMFA01030317
155,M+H,LMFA01030316
155,M+H,LMFA01030306
155,M+H,LMFA01030315
155,M+H,LMFA07040064
155,M+H,LMFA01030118
155,M+H,LMFA01030314
155,M+H,LMFA01030307
155,M+H,LMFA01030308
155,M+H,LMFA01030313
155,M+H,LMFA01030312
155,M+H,LMFA01030333
155,M+H,LMFA01030311
155,M+H,LMFA01030310
155,M+H,LMFA01030303
155,M+H,LMFA01030302
155,M+H,LMFA01030319
155,M+H,LMFA01030320
155,M+H,LMFA01030331
155,M+H,LMFA01030330
155,M+H,LMFA01030329
155,M+H,LMFA01030328
155,M+H,LMFA01030297
155,M+H,LMFA01030298
155,M+H,LMFA01030309
155,M+H,LMFA01030327
155,M+H,LMFA01030299
155,M+H,LMFA01030301
155,M+H,LMFA01030326
155,M+H,LMFA01030325
155,M+H,LMFA01030324
155,M+H,LMFA01030323
155,M+H,LMFA01030322
155,M+H,LMFA01030321
155,M+H,LMFA01030300
156,M+H,LMFA01140017
156,M+H,LMFA01030126
156,M+H,LMFA01030119
156,M+H,LMFA01030125
156,M+H,LMFA01030122
156,M+H,LMFA01030123
156,M+H,LMFA01140002
156,M+H,LMFA01030124
156,M+H,LMFA01030120
156,M+H,LMFA01030127
156,M+H,LMFA01030121
156,M+H,LMFA07010564
156,M+H,LMFA07010620
156,M+H,LMFA07010377
156,M+H,LMFA07010376
156,M+H,LMFA07010375
156,M+H,LMFA07010374
156,M+H,LMFA07010373
156,M+H,LMFA07010372
156,M+H,LMFA07010371
156,M+H,LMFA07010369
156,M+H,LMFA01030774
156,M+H,LMFA01030812
156,M+H,LMFA01030914
156,M+H,LMFA07010359
156,M+H,LMFA07010358
156,M+H,LMFA07010357
156,M+H,LMFA07010356
156,M+H,LMFA07010355
156,M+H,LMFA07010349
156,M+H,LMFA07010348
156,M+H,LMFA01020369
156,M+H,LMFA01030338
156,M+H,LMFA01030337
156,M+H,LMFA07040057
156,M+H,LMFA01030336
156,M+H,LMFA01030453
156,M+H,LMFA01030335
156,M+H,LMFA01030454
156,M+H,LMFA01020207
156,M+H,LMFA01030110
156,M+H,LMFA01030111
156,M+H,LMFA01030112
156,M+H,LMFA01030113
156,M+H,LMFA01030114
156,M+H,LMFA01030115
156,M+H,LMFA01030116
156,M+H,LMFA01030575
156,M+H,LMFA01030574
156,M+H,LMFA01030117
156,M+H,LMFA01030573
156,M+H,LMFA01030572
156,M+H,LMFA01030571
156,M+H,LMFA07010628
156,M+H,LMFA01030570
156,M+H,LMFA01030569
156,M+H,LMFA01030568
156,M+H,LMFA01030567
156,M+H,LMFA01030566
156,M+H,LMFA01030565
156,M+H,LMFA01030564
156,M+H,LMFA01030563
156,M+H,LMFA01020208
156,M+H,LMFA01030455
156,M+H,LMFA01030334
156,M+H,LMFA01020377
156,M+H,LMFA01030332
156,M+H,LMFA01030304
156,M+H,LMFA01030318
156,M+H,LMFA01030305
156,M+H,LMFA01030317
156,M+H,LMFA01030316
156,M+H,LMFA01030306
156,M+H,LMFA01030315
156,M+H,LMFA07040064
156,M+H,LMFA01030118
156,M+H,LMFA01030314
156,M+H,LMFA01030307
156,M+H,LMFA01030308
156,M+H,LMFA01030313
156,M+H,LMFA01030312
156,M+H,LMFA01030333
156,M+H,LMFA01030311
156,M+H,LMFA01030310
156,M+H,LMFA01030303
156,M+H,LMFA01030302
156,M+H,LMFA01030319
156,M+H,LMFA01030320
156,M+H,LMFA01030331
156,M+H,LMFA01030330
156,M+H,LMFA01030329
156,M+H,LMFA01030328
156,M+H,LMFA01030297
156,M+H,LMFA01030298
156,M+H,LMFA01030309
156,M+H,LMFA01030327
156,M+H,LMFA01030299
156,M+H,LMFA01030301
156,M+H,LMFA01030326
156,M+H,LMFA01030325
156,M+H,LMFA01030324
156,M+H,LMFA01030323
156,M+H,LMFA01030322
156,M+H,LMFA01030321
156,M+H,LMFA01030300
157,M+H,LMFA01140017
157,M+H,LMFA01030126
157,M+H,LMFA01030119
157,M+H,LMFA01030125
157,M+H,LMFA01030122
157,M+H,LMFA01030123
157,M+H,LMFA01140002
157,M+H,LMFA01030124
157,M+H,LMFA01030120
157,M+H,LMFA01030127
157,M+H,LMFA01030121
157,M+H,LMFA07010564
157,M+H,LMFA07010620
157,M+H,LMFA07010377
157,M+H,LMFA07010376
157,M+H,LMFA07010375
157,M+H,LMFA07010374
157,M+H,LMFA07010373
157,M+H,LMFA07010372
157,M+H,LMFA07010371
157,M+H,LMFA07010369
157,M+H,LMFA01030774
157,M+H,LMFA01030812
157,M+H,LMFA01030914
157,M+H,LMFA07010359
157,M+H,LMFA07010358
157,M+H,LMFA07010357
157,M+H,LMFA07010356
157,M+H,LMFA07010355
157,M+H,LMFA07010349
157,M+H,LMFA07010348
157,M+H,LMFA01020369
157,M+H,LMFA01030338
157,M+H,LMFA01030337
157,M+H,LMFA07040057
157,M+H,LMFA01030336
157,M+H,LMFA01030453
157,M+H,LMFA01030335
157,M+H,LMFA01030454
157,M+H,LMFA01020207
157,M+H,LMFA01030110
157,M+H,LMFA01030111
157,M+H,LMFA01030112
157,M+H,LMFA01030113
157,M+H,LMFA01030114
157,M+H,LMFA01030115
157,M+H,LMFA01030116
157,M+H,LMFA01030575
157,M+H,LMFA01030574
157,M+H,LMFA01030117
157,M+H,LMFA01030573
157,M+H,LMFA01030572
157,M+H,LMFA01030571
157,M+H,LMFA07010628
157,M+H,LMFA01030570
157,M+H,LMFA01030569
157,M+H,LMFA01030568
157,M+H,LMFA01030567
157,M+H,LMFA01030566
157,M+H,LMFA01030565
157,M+H,LMFA01030564
157,M+H,LMFA01030563
157,M+H,LMFA01020208
157,M+H,LMFA01030455
157,M+H,LMFA01030334
157,M+H,LMFA01020377
157,M+H,LMFA01030332
157,M+H,LMFA01030304
157,M+H,LMFA01030318
157,M+H,LMFA01030305
157,M+H,LMFA01030317
157,M+H,LMFA01030316
157,M+H,LMFA01030306
157,M+H,LMFA01030315
157,M+H,LMFA07040064
157,M+H,LMFA01030118
157,M+H,LMFA01030314
157,M+H,LMFA01030307
157,M+H,LMFA01030308
157,M+H,LMFA01030313
157,M+H,LMFA01030312
157,M+H,LMFA01030333
157,M+H,LMFA01030311
157,M+H,LMFA01030310
157,M+H,LMFA01030303
157,M+H,LMFA01030302
157,M+H,LMFA01030319
157,M+H,LMFA01030320
157,M+H,LMFA01030331
157,M+H,LMFA01030330
157,M+H,LMFA01030329
157,M+H,LMFA01030328
157,M+H,LMFA01030297
157,M+H,LMFA01030298
157,M+H,LMFA01030309
157,M+H,LMFA01030327
157,M+H,LMFA01030299
157,M+H,LMFA01030301
157,M+H,LMFA01030326
157,M+H,LMFA01030325
157,M+H,LMFA01030324
157,M+H,LMFA01030323
157,M+H,LMFA01030322
157,M+H,LMFA01030321
157,M+H,LMFA01030300
158,M+H,LMFA01140017
158,M+H,LMFA01030126
158,M+H,LMFA01030119
158,M+H,LMFA01030125
158,M+H,LMFA01030122
158,M+H,LMFA01030123
158,M+H,LMFA01140002
158,M+H,LMFA01030124
158,M+H,LMFA01030120
158,M+H,LMFA01030127
158,M+H,LMFA01030121
158,M+H,LMFA07010564
158,M+H,LMFA07010620
158,M+H,LMFA07010377
158,M+H,LMFA07010376
158,M+H,LMFA07010375
158,M+H,LMFA07010374
158,M+H,LMFA07010373
158,M+H,LMFA07010372
158,M+H,LMFA07010371
158,M+H,LMFA07010369
158,M+H,LMFA01030774
158,M+H,LMFA01030812
158,M+H,LMFA01030914
158,M+H,LMFA07010359
158,M+H,LMFA07010358
158,M+H,LMFA07010357
158,M+H,LMFA07010356
158,M+H,LMFA07010355
158,M+H,LMFA07010349
158,M+H,LMFA07010348
158,M+H,LMFA01020369
158,M+H,LMFA01030338
158,M+H,LMFA01030337
158,M+H,LMFA07040057
158,M+H,LMFA01030336
158,M+H,LMFA01030453
158,M+H,LMFA01030335
158,M+H,LMFA01030454
158,M+H,LMFA01020207
158,M+H,LMFA01030110
158,M+H,LMFA01030111
158,M+H,LMFA01030112
158,M+H,LMFA01030113
158,M+H,LMFA01030114
158,M+H,LMFA01030115
158,M+H,LMFA01030116
158,M+H,LMFA01030575
158,M+H,LMFA01030574
158,M+H,LMFA01030117
158,M+H,LMFA01030573
158,M+H,LMFA01030572
158,M+H,LMFA01030571
158,M+H,LMFA07010628
158,M+H,LMFA01030570
158,M+H,LMFA01030569
158,M+H,LMFA01030568
158,M+H,LMFA01030567
158,M+H,LMFA01030566
158,M+H,LMFA01030565
158,M+H,LMFA01030564
158,M+H,LMFA01030563
158,M+H,LMFA01020208
158,M+H,LMFA01030455
158,M+H,LMFA01030334
158,M+H,LMFA01020377
158,M+H,LMFA01030332
158,M+H,LMFA01030304
158,M+H,LMFA01030318
158,M+H,LMFA01030305
158,M+H,LMFA01030317
158,M+H,LMFA01030316
158,M+H,LMFA01030306
158,M+H,LMFA01030315
158,M+H,LMFA07040064
158,M+H,LMFA01030118
158,M+H,LMFA01030314
158,M+H,LMFA01030307
158,M+H,LMFA01030308
158,M+H,LMFA01030313
158,M+H,LMFA01030312
158,M+H,LMFA01030333
158,M+H,LMFA01030311
158,M+H,LMFA01030310
158,M+H,LMFA01030303
158,M+H,LMFA01030302
158,M+H,LMFA01030319
158,M+H,LMFA01030320
158,M+H,LMFA01030331
158,M+H,LMFA01030330
158,M+H,LMFA01030329
158,M+H,LMFA01030328
158,M+H,LMFA01030297
158,M+H,LMFA01030298
158,M+H,LMFA01030309
158,M+H,LMFA01030327
158,M+H,LMFA01030299
158,M+H,LMFA01030301
158,M+H,LMFA01030326
158,M+H,LMFA01030325
158,M+H,LMFA01030324
158,M+H,LMFA01030323
158,M+H,LMFA01030322
158,M+H,LMFA01030321
158,M+H,LMFA01030300
159,M+H,LMFA01140017
159,M+H,LMFA01030126
159,M+H,LMFA01030119
159,M+H,LMFA01030125
159,M+H,LMFA01030122
159,M+H,LMFA01030123
159,M+H,LMFA01140002
159,M+H,LMFA01030124
159,M+H,LMFA01030120
159,M+H,LMFA01030127
159,M+H,LMFA01030121
159,M+H,LMFA07010564
159,M+H,LMFA07010620
159,M+H,LMFA07010377
159,M+H,LMFA07010376
159,M+H,LMFA07010375
159,M+H,LMFA07010374
159,M+H,LMFA07010373
159,M+H,LMFA07010372
159,M+H,LMFA07010371
159,M+H,LMFA07010369
159,M+H,LMFA01030774
159,M+H,LMFA01030812
159,M+H,LMFA01030914
159,M+H,LMFA07010359
159,M+H,LMFA07010358
159,M+H,LMFA07010357
159,M+H,LMFA07010356
159,M+H,LMFA07010355
159,M+H,LMFA07010349
159,M+H,LMFA07010348
159,M+H,LMFA01020369
159,M+H,LMFA01030338
159,M+H,LMFA01030337
159,M+H,LMFA07040057
159,M+H,LMFA01030336
159,M+H,LMFA01030453
159,M+H,LMFA01030335
159,M+H,LMFA01030454
159,M+H,LMFA01020207
159,M+H,LMFA01030110
159,M+H,LMFA01030111
159,M+H,LMFA01030112
159,M+H,LMFA01030113
159,M+H,LMFA01030114
159,M+H,LMFA01030115
159,M+H,LMFA01030116
159,M+H,LMFA01030575
159,M+H,LMFA01030574
159,M+H,LMFA01030117
159,M+H,LMFA01030573
159,M+H,LMFA01030572
159,M+H,LMFA01030571
159,M+H,LMFA07010628
159,M+H,LMFA01030570
159,M+H,LMFA01030569
159,M+H,LMFA01030568
159,M+H,LMFA01030567
159,M+H,LMFA01030566
159,M+H,LMFA01030565
159,M+H,LMFA01030564
159,M+H,LMFA01030563
159,M+H,LMFA01020208
159,M+H,LMFA01030455
159,M+H,LMFA01030334
159,M+H,LMFA01020377
159,M+H,LMFA01030332
159,M+H,LMFA01030304
159,M+H,LMFA01030318
159,M+H,LMFA01030305
159,M+H,LMFA01030317
159,M+H,LMFA01030316
159,M+H,LMFA01030306
159,M+H,LMFA01030315
159,M+H,LMFA07040064
159,M+H,LMFA01030118
159,M+H,LMFA01030314
159,M+H,LMFA01030307
